-2288.24190842074	-0.0004376516039638075
-2287.871537845415	-0.0004402048475362377
-2287.50116727009	-0.0004426091980271247
-2287.130796694765	-0.0004448124134029059
-2286.76042611944	-0.00044679923934571523
-2286.390055544115	-0.00044858837526498476
-2286.01968496879	-0.0004501991495520811
-2285.649314393465	-0.0004516343615010173
-2285.2789438181403	-0.00045289712038900363
-2284.9085732428152	-0.0004540138174348715
-2284.53820266749	-0.0004550410693376617
-2284.167832092165	-0.0004560518012567782
-2283.79746151684	-0.0004571200851116103
-2283.4270909415154	-0.00045830201816936397
-2283.0567203661903	-0.00045962978029075895
-2282.6863497908653	-0.00046109580745465193
-2282.31597921554	-0.00046266106746321856
-2281.945608640215	-0.00046424429725094055
-2281.57523806489	-0.00046576437740165465
-2281.2048674895655	-0.00046714636733831443
-2280.8344969127184	-0.0004683195502769225
-2280.464126334202	-0.00046922376834933224
-2280.093755753836	-0.0004697772133198162
-2279.72338517142	-0.00046989083500784644
-2279.3530145875734	-0.0004695329399524382
-2278.9826440023508	-0.00046874604024496364
-2278.612273415619	-0.00046762709050291877
-2278.241902827241	-0.00046632007461079735
-2277.8715322370986	-0.0004649956497393696
-2277.5011616450934	-0.00046380038957180315
-2277.1307910511428	-0.00046282296182740103
-2276.760420455183	-0.00046211746453020007
-2276.3900498571784	-0.00046172694184373124
-2276.0196792571096	-0.0004616452517773059
-2275.649308654931	-0.00046180267869755555
-2275.2789380505196	-0.00046214800992178275
-2274.908567443656	-0.00046271534827577784
-2274.538196834957	-0.00046355983740414516
-2274.167826224532	-0.00046464031596552105
-2273.797455612246	-0.0004657966517841159
-2273.4270849978975	-0.0004668446473396318
-2273.056714381196	-0.0004676655286374662
-2272.6863437617785	-0.0004681944867784878
-2272.3159731392834	-0.00046834600898073
-2271.945602514447	-0.00046798201554542463
-2271.575231887129	-0.00046695943242928896
-2271.204861257025	-0.00046524438991658103
-2270.834490623871	-0.0004629557610981985
-2270.4641199875246	-0.0004602965812037465
-2270.0937493480556	-0.0004574231135982065
-2269.7233787057044	-0.00045436660091548045
-2269.353008060722	-0.0004511104661230194
-2268.9826374131867	-0.00044776748802809456
-2268.612266762931	-0.00044469768046394265
-2268.2418961115345	-0.00044245499514182724
-2267.8715254587305	-0.000441555591746774
-2267.5011548034945	-0.0004422324156148635
-2267.130784144933	-0.00044436074699395165
-2266.760413484967	-0.0004475800842302797
-2266.390042822938	-0.00045150192616548977
-2266.019672157882	-0.00045588077429765933
-2265.649301489074	-0.0004606598419717014
-2265.2789308163196	-0.00046584855655257637
-2264.9085601397574	-0.00047135876130827105
-2264.538189459494	-0.0004768988131340577
-2264.1678187755233	-0.00048198470394622626
-2263.797448087918	-0.00048603974454259567
-2263.4270773969142	-0.0004885261105258034
-2263.056706702655	-0.0004890740726245186
-2262.686336004728	-0.00048757600905829
-2262.3159653018743	-0.0004842073153463146
-2261.945594592237	-0.00047935602155487546
-2261.5752238740747	-0.00047353031216486725
-2261.2048531464543	-0.000467345458193414
-2260.8344824094156	-0.00046158506524501965
-2260.4641116636226	-0.0004572412059038768
-2260.0937409098647	-0.0004554260226248792
-2259.723370148659	-0.0004571473966936322
-2259.352999380084	-0.0004630643788945616
-2258.9826286038606	-0.0004733459607908043
-2258.6122578195573	-0.0004876587735841546
-2258.2418870267934	-0.0005052959282669234
-2257.8715162252774	-0.0005253854424533337
-2257.501145414613	-0.0005470690757266604
-2257.130774593986	-0.0005695649449055384
-2256.760403761848	-0.0005921507136164881
-2256.3900329156454	-0.0006141321341357444
-2256.019662051776	-0.0006348586856414304
-2255.6492911659616	-0.0006538031201317164
-2255.2789202539925	-0.0006706662434711576
-2254.9085493125526	-0.0006854475583136312
-2254.5381783398093	-0.0006984064376191865
-2254.167807335631	-0.0007098977151911031
-2253.79743630157	-0.0007201671156534483
-2253.427065240758	-0.0007292331652367549
-2253.0566941576417	-0.0007369222170641749
-2252.6863230573235	-0.0007430217731928362
-2252.3159519443775	-0.0007474693839551538
-2251.945580821396	-0.0007504942002378194
-2251.5752096878928	-0.0007526937573587866
-2251.204838540032	-0.0007550778212878233
-2250.834467371173	-0.0007590626034698779
-2250.4640961728396	-0.0007664201152814055
-2250.093724935743	-0.0007791393247228459
-2249.7233536506437	-0.0007992095690137926
-2249.3529823089984	-0.000828389935581913
-2248.98261090346	-0.0008680425329244637
-2248.612239477019	-0.0009190875881769522
-2248.2418680385035	-0.0009821050851699608
-2247.8714965878826	-0.001057524468769586
-2247.501125125178	-0.0011457830911849158
-2247.1307536504714	-0.0012473526148139124
-2246.76038216389	-0.001362641227757625
-2246.3900106656033	-0.0014918052721569401
-2246.019639155797	-0.0016345821797317242
-2245.649267634668	-0.001790137855288567
-2245.2788961023957	-0.0019573030071509748
-2244.908524559126	-0.0021339760457991
-2244.5381530049426	-0.002320269667302089
-2244.167781439853	-0.002515760800083533
-2243.7974098637656	-0.0027121429216457175
-2243.4270382764707	-0.002914494476466528
-2243.056666677634	-0.0031226228832617006
-2242.6862950667874	-0.0033383875165748276
-2242.315923443328	-0.0035643457576006125
-2241.9455518065224	-0.003804271458206383
-2241.575180155525	-0.004063197864745901
