-3471.938813293643	1.7397480744694254
-3471.5816709226588	1.7408001879012858
-3471.224528551674	1.7417889801781712
-3470.86738618069	1.7427081419348738
-3470.510243809706	1.743556919270711
-3470.153101438722	1.7443394793226383
-3469.795959067738	1.745063296896029
-3469.4388166967533	1.7457373396210973
-3469.081674325769	1.7463725692589411
-3468.724531954785	1.7469845744385175
-3468.367389583801	1.747594003838347
-3468.010247212817	1.7482237573008226
-3467.653104841833	1.7488957831605614
-3467.2959624708483	1.74962770091933
-3466.938820099864	1.7504297072376611
-3466.58167772888	1.7513015121784345
-3466.224535357896	1.7522317422926723
-3465.867392986912	1.753196314424097
-3465.5102506159274	1.754161025676486
-3465.1531082449433	1.7550854787559178
-3464.795965873959	1.7559310198794995
-3464.438823502975	1.7566667609842335
-3464.081681131991	1.757271382536054
-3463.7245387610064	1.7577319671678713
-3463.3673963900223	1.7580427093957982
-3463.0102540190383	1.7582040906156298
-3462.653111575799	1.758222550324388
-3462.295969060298	1.7581105694208083
-3461.9388264725208	1.7578875360997679
-3461.581683812468	1.7575810057438157
-3461.224541080156	1.7572301877310552
-3460.867398275605	1.756881534918454
-3460.510255398816	1.7565874138224633
-3460.1531124497596	1.756405854605499
-3459.79596942838	1.7563937181287879
-3459.438826334613	1.7565940038171532
-3459.081683168406	1.7570233226371128
-3458.724539929729	1.7576671683966851
-3458.367396618572	1.7584847953170935
-3458.01025323494	1.7594194189241616
-3457.6531098186965	1.7604036489445098
-3457.2959663965166	1.761361008037439
-3456.938822968371	1.7622071311207863
-3456.581679534234	1.7628568433904652
-3456.2245360940783	1.7632385630471707
-3455.867392647877	1.7633073213925436
-3455.510249195602	1.7630566767491875
-3455.1531057372254	1.7625193999399176
-3454.7959622727203	1.7617544379314154
-3454.4388188020553	1.7608270086719067
-3454.081675325201	1.7598099014693556
-3453.724531842125	1.758757421753741
-3453.367388352791	1.757695767578145
-3453.010244857165	1.7566261616041987
-3452.6531013552076	1.7555339489468116
-3452.295957846879	1.754400233717938
-3451.938814332137	1.7532191797614116
-3451.5816708109387	1.7520097779482067
-3451.224527283239	1.750814912477356
-3450.867383748991	1.7496934539712585
-3450.5102402081484	1.7487116162940046
-3450.1530966606647	1.7479338337073502
-3449.795953106494	1.7474173451654327
-3449.4388095455893	1.7472075531490219
-3449.0816659779075	1.747350253490238
-3448.7245224034064	1.7478864876663445
-3448.3673788220444	1.748834950527145
-3448.0102352337835	1.7501851189352733
-3447.6530916385877	1.751890710104935
-3447.295948036422	1.7538650927234318
-3446.938804427254	1.7559786395272985
-3446.581660811052	1.7580510029249177
-3446.224517187783	1.7598591913013157
-3445.867373557416	1.7611729006123678
-3445.5102299199184	1.7618090333625598
-3445.153086275254	1.7616804551332625
-3444.795942623381	1.7608144186355759
-3444.4387989642587	1.759346931207959
-3444.0816552978376	1.7574844069718112
-3443.7245116240642	1.7554560937350991
-3443.3673679428784	1.7534829547490618
-3443.0102242542125	1.7517782553010928
-3442.653080557994	1.750567684603581
-3442.2959368541447	1.7501147655010403
-3441.938793142581	1.750721978473916
-3441.581649423216	1.7526868859879883
-3441.224505695962	1.7562159373815962
-3440.8673619607266	1.7613646997669032
-3440.510218217423	1.7679903485392723
-3440.153074465964	1.7757404954594007
-3439.7959307062674	1.7841079286407604
-3439.438786938259	1.7925327071892507
-3439.0816431618705	1.800509937003911
-3438.724499377043	1.807682307768622
-3438.367355583725	1.8139089087538287
-3438.010211781877	1.8192734432336743
-3437.6530679714647	1.8240542400765847
-3437.295924152464	1.828699746667895
-3436.9387803248565	1.833736993858618
-3436.5816364886255	1.8396507115166274
-3436.2244926437556	1.8467812218459982
